Fecha;Region Hidrologica;Nombre Río;Aportes Caudal m3/s;Aportes Energía kWh;Aportes %
27/02/2024;ANTIOQUIA;SAN MIGUEL;36.81;1242800;0.845442177
27/02/2024;ANTIOQUIA;TENCHE;1.97;566000;0.673809524
27/02/2024;CALDAS;CAMPOALEGRE;3.564;474000;0.623684211
27/02/2024;CALDAS;CHINCHINA;7.525;1000800;0.488195122
27/02/2024;CALDAS;DESV. GUARINO;2.65;125100;0.084527027
27/02/2024;CALDAS;DESV. MANSO;0;;
27/02/2024;CALDAS;ESTRELLA;0.565;63600;0.334736842
27/02/2024;CALDAS;MIEL I;52.01;2455900;0.647994723
27/02/2024;CALDAS;SAN EUGENIO;4.706;529900;0.630833333
27/02/2024;CALDAS;SAN FRANCISCO;2.304;186800;0.88952381
27/02/2024;CARIBE;SINU URRA;111.52;1288700;0.9205
27/02/2024;CENTRO;AMOYA;9.29;1069700;0.69461039
27/02/2024;CENTRO;BETANIA CP;70.27;994300;0.49715
27/02/2024;CENTRO;BOGOTA N.R.;0.81;311600;0.09617284
27/02/2024;CENTRO;CUCUANA;1.59;227000;0.482978723
27/02/2024;CENTRO;DESV. SAN MARCOS;0.59;84200;0.467777778
27/02/2024;CENTRO;EL QUIMBO;123.746;5001300;0.802776886
27/02/2024;CENTRO;PRADO;2.72;32300;0.05046875
27/02/2024;CENTRO;SOGAMOSO;82.82;2744600;0.423549383
27/02/2024;ORIENTE;BATA;6.98;1164000;0.508296943
27/02/2024;ORIENTE;BLANCO;0;;
27/02/2024;ORIENTE;CHUZA;0.76;292400;0.23392
27/02/2024;ORIENTE;DESV. BATATAS;1.152;272300;0.5446
27/02/2024;ORIENTE;DESV. CHIVOR;1.343;317400;0.69
27/02/2024;ORIENTE;GUAVIO;9.491;2243000;0.633615819
27/02/2024;VALLE;ALTOANCHICAYA;18.34;1837800;0.473659794
27/02/2024;VALLE;CALIMA;2;89100;0.212142857
27/02/2024;VALLE;CAUCA SALVAJINA;66.05;4222200;0.463978022
27/02/2024;VALLE;DIGUA;9.26;134200;0.406666667
27/02/2024;VALLE;FLORIDA II;7.2;144000;0.96
28/02/2024;ANTIOQUIA;A. SAN LORENZO;9.92;2256100;0.453943662
28/02/2024;ANTIOQUIA;CARLOS LLERAS;15.52;2357100;0.640516304
28/02/2024;ANTIOQUIA;CONCEPCION;3.563;1023700;0.763955224
28/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.197;918600;0.471076923
28/02/2024;ANTIOQUIA;ESCUELA DE MINAS;11.22;4264400;0.514402895
28/02/2024;ANTIOQUIA;GRANDE;10.568;3593400;0.495641379
28/02/2024;ANTIOQUIA;GUADALUPE;5.621;1615000;0.448611111
28/02/2024;ANTIOQUIA;GUATAPE;5.577;950300;0.249422572
28/02/2024;ANTIOQUIA;ITUANGO;178.613;7716500;0.283382299
28/02/2024;ANTIOQUIA;NARE CP;6.4;2186200;0.587688172
28/02/2024;ANTIOQUIA;PORCE III;0.996;73500;0.068055556
28/02/2024;ANTIOQUIA;PORCE2 CP;10.278;1271400;0.369593023
28/02/2024;ANTIOQUIA;QUEBRADONA;0.151;27500;0.55
28/02/2024;ANTIOQUIA;SAN CARLOS;18.67;2405200;1.179019608
28/02/2024;ANTIOQUIA;SAN MIGUEL;31.44;1061500;0.722108844
28/02/2024;ANTIOQUIA;TENCHE;2.636;757400;0.901666667
28/02/2024;CALDAS;CAMPOALEGRE;3.352;445800;0.586578947
28/02/2024;CALDAS;CHINCHINA;7.722;1027000;0.50097561
28/02/2024;CALDAS;DESV. GUARINO;0.97;45800;0.030945946
28/02/2024;CALDAS;DESV. MANSO;0;;
28/02/2024;CALDAS;ESTRELLA;0.557;62700;0.33
28/02/2024;CALDAS;MIEL I;54.92;2593300;0.684248021
28/02/2024;CALDAS;SAN EUGENIO;4.427;498500;0.593452381
28/02/2024;CALDAS;SAN FRANCISCO;2.14;173500;0.826190476
28/02/2024;CARIBE;SINU URRA;95.59;1104600;0.789
28/02/2024;CENTRO;AMOYA;9.48;1091600;0.708831169
28/02/2024;CENTRO;BETANIA CP;53.674;759500;0.37975
28/02/2024;CENTRO;BOGOTA N.R.;1.9;731000;0.225617284
28/02/2024;CENTRO;CUCUANA;1.46;208400;0.443404255
28/02/2024;CENTRO;DESV. SAN MARCOS;0.59;84200;0.467777778
28/02/2024;CENTRO;EL QUIMBO;105.348;4257700;0.683418941
28/02/2024;CENTRO;PRADO;3.08;36500;0.05703125
28/02/2024;CENTRO;SOGAMOSO;103.52;3430600;0.52941358
28/02/2024;ORIENTE;BATA;7.79;1299000;0.567248908
28/02/2024;ORIENTE;BLANCO;0;;
28/02/2024;ORIENTE;CHUZA;1.09;419400;0.33552
28/02/2024;ORIENTE;DESV. BATATAS;1.409;333000;0.666
28/02/2024;ORIENTE;DESV. CHIVOR;1.642;388100;0.843695652
28/02/2024;ORIENTE;GUAVIO;11.604;2742400;0.774689266
28/02/2024;VALLE;ALTOANCHICAYA;18.62;1865900;0.480902062
28/02/2024;VALLE;CALIMA;0.47;20900;0.049761905
28/02/2024;VALLE;CAUCA SALVAJINA;61.28;3917300;0.430472528
28/02/2024;VALLE;DIGUA;9.4;136200;0.412727273
28/02/2024;VALLE;FLORIDA II;7.2;144000;0.96
29/02/2024;ANTIOQUIA;A. SAN LORENZO;9.72;2210600;0.444788732
29/02/2024;ANTIOQUIA;CARLOS LLERAS;18.6;2824800;0.767608696
29/02/2024;ANTIOQUIA;CONCEPCION;3.47;997000;0.744029851
29/02/2024;ANTIOQUIA;DESV. EEPPM (NEC.PAJ.DOL);3.322;954500;0.48948718
29/02/2024;ANTIOQUIA;ESCUELA DE MINAS;11.1;4218800;0.508902292
29/02/2024;ANTIOQUIA;GRANDE;10.447;3552200;0.489958621
29/02/2024;ANTIOQUIA;GUADALUPE;5.591;1606400;0.446222222
29/02/2024;ANTIOQUIA;GUATAPE;13.251;2257900;0.592624672
29/02/2024;ANTIOQUIA;ITUANGO;163.963;7083600;0.260139552
29/02/2024;ANTIOQUIA;NARE CP;6.329;2162000;0.581182796
29/02/2024;ANTIOQUIA;PORCE III;17.039;1257700;1.164537037
29/02/2024;ANTIOQUIA;PORCE2 CP;11.051;1367000;0.397383721
29/02/2024;ANTIOQUIA;QUEBRADONA;0.149;27100;0.542
29/02/2024;ANTIOQUIA;SAN CARLOS;18.62;2398800;1.175882353
29/02/2024;ANTIOQUIA;SAN MIGUEL;30.87;1042300;0.709047619
29/02/2024;ANTIOQUIA;TENCHE;1.726;495900;0.590357143
29/02/2024;CALDAS;CAMPOALEGRE;3.882;516300;0.679342105
29/02/2024;CALDAS;CHINCHINA;7.44;989500;0.482682927
29/02/2024;CALDAS;DESV. GUARINO;0;;
29/02/2024;CALDAS;DESV. MANSO;0;;
29/02/2024;CALDAS;ESTRELLA;0.552;62200;0.327368421
29/02/2024;CALDAS;MIEL I;41.15;1943100;0.512691293
29/02/2024;CALDAS;SAN EUGENIO;5.127;577300;0.687261905
29/02/2024;CALDAS;SAN FRANCISCO;2.115;171500;0.816666667
29/02/2024;CARIBE;SINU URRA;86.16;995700;0.711214286
29/02/2024;CENTRO;AMOYA;9.31;1072000;0.696103896
29/02/2024;CENTRO;BETANIA CP;47.283;669100;0.33455
29/02/2024;CENTRO;BOGOTA N.R.;5.26;2023700;0.624598765
29/02/2024;CENTRO;CUCUANA;1.44;205500;0.437234043
29/02/2024;CENTRO;DESV. SAN MARCOS;0.59;84200;0.467777778
29/02/2024;CENTRO;EL QUIMBO;86.001;3475800;0.557913323
29/02/2024;CENTRO;PRADO;19.2;227700;0.35578125
29/02/2024;CENTRO;SOGAMOSO;85.56;2835400;0.437561728
29/02/2024;ORIENTE;BATA;7.5;1250700;0.546157205
29/02/2024;ORIENTE;BLANCO;0;;
29/02/2024;ORIENTE;CHUZA;0.77;296200;0.23696
29/02/2024;ORIENTE;DESV. BATATAS;1.202;284100;0.5682
29/02/2024;ORIENTE;DESV. CHIVOR;1.401;331100;0.719782609
29/02/2024;ORIENTE;GUAVIO;9.901;2339900;0.660988701
29/02/2024;VALLE;ALTOANCHICAYA;15.48;1551200;0.399793814
29/02/2024;VALLE;CALIMA;0.43;19200;0.045714286
29/02/2024;VALLE;CAUCA SALVAJINA;59.12;3779200;0.415296703
29/02/2024;VALLE;DIGUA;8;115900;0.351212121
29/02/2024;VALLE;FLORIDA II;7.2;144000;0.96
