Fecha;Recurso;Codigo Agente;Version;Hora;Valor;Precio ofertado;MPO;Tecnologia;Ajuste;Precio ajustado;Prediccion_MPO
2016-02-01;GUAVIO;ENDG;TX5;0;196997.54;440.0;440.0;HIDRAULICA;384.48;384.48;451.05738292474683
2016-02-01;GUATRON;EPMG;TX5;1;384154.97;425.0;425.0;HIDRAULICA;384.48;384.48;437.08419448781103
2016-02-01;GUATRON;EPMG;TX5;2;228565.77;425.0;425.0;HIDRAULICA;384.48;384.48;437.2948426937139
2016-02-01;GUATRON;EPMG;TX5;3;211303.4;425.0;425.0;HIDRAULICA;384.48;384.48;440.75931576600124
2016-02-01;GUATRON;EPMG;TX5;4;434400.21;425.0;425.0;HIDRAULICA;384.48;384.48;438.1602914681136
2016-02-01;GUAVIO;ENDG;TX5;5;641308.63;440.0;440.0;HIDRAULICA;384.48;384.48;449.6677482725853
2016-02-01;GUAVIO;ENDG;TX5;6;878519.0;440.0;440.0;HIDRAULICA;384.48;384.48;457.10667910969335
2016-02-01;GUAVIO;ENDG;TX5;7;1141018.35;440.0;440.0;HIDRAULICA;384.48;384.48;455.56133893454125
2016-02-01;CHIVOR;CHVG;TX5;8;211583.83;451.01;451.01;HIDRAULICA;384.48;384.48;465.8464511690558
2016-02-01;CHIVOR;CHVG;TX5;9;617146.4;451.01;451.01;HIDRAULICA;384.48;384.48;466.36097575259254
2016-02-01;ALBAN;EPSG;TX5;10;272000.0;464.0;464.0;AUTOG;384.48;464.0;480.1543515465991
2016-02-01;SAN CARLOS;ISGG;TX5;11;221796.87;464.0;464.0;HIDRAULICA;384.48;384.48;482.0463990672552
2016-02-01;ALBAN;EPSG;TX5;12;263856.19;464.0;464.0;AUTOG;384.48;464.0;478.4900600195896
2016-02-01;ALBAN;EPSG;TX5;13;272000.0;464.0;464.0;AUTOG;384.48;464.0;479.6899389891469
2016-02-01;SAN CARLOS;ISGG;TX5;14;374488.72;464.0;464.0;HIDRAULICA;384.48;384.48;476.52086077320683
2016-02-01;SAN CARLOS;ISGG;TX5;15;328750.14;464.0;464.0;HIDRAULICA;384.48;384.48;478.5124485046779
2016-02-01;ALBAN;EPSG;TX5;16;272000.0;464.0;464.0;AUTOG;384.48;464.0;476.14294652995056
2016-02-01;CHIVOR;CHVG;TX5;17;819532.64;451.01;451.01;HIDRAULICA;384.48;384.48;461.0756650735451
2016-02-01;SAN CARLOS;ISGG;TX5;18;261365.16;464.0;464.0;HIDRAULICA;384.48;384.48;480.83428171196715
2016-02-01;SAN CARLOS;ISGG;TX5;19;720762.24;464.0;464.0;HIDRAULICA;384.48;384.48;478.53922353008306
2016-02-01;SAN CARLOS;ISGG;TX5;20;603909.24;464.0;464.0;HIDRAULICA;384.48;384.48;481.00420302113116
2016-02-01;SAN CARLOS;ISGG;TX5;21;296895.6;464.0;464.0;HIDRAULICA;384.48;384.48;482.04092884647287
2016-02-01;CHIVOR;CHVG;TX5;22;648124.98;451.01;451.01;HIDRAULICA;384.48;384.48;461.762686794382
2016-02-01;GUAVIO;ENDG;TX5;23;1136486.38;440.0;440.0;HIDRAULICA;384.48;384.48;449.6823822836629
2016-02-02;SAN CARLOS;ISGG;TX5;0;544310.88;416.0;416.0;HIDRAULICA;391.61;391.61;426.40512664471584
2016-02-02;SAN CARLOS;ISGG;TX5;1;241834.97;416.0;416.0;HIDRAULICA;391.61;391.61;424.7911786114586
2016-02-02;SAN CARLOS;ISGG;TX5;2;134887.68;416.0;416.0;HIDRAULICA;391.61;391.61;424.52165349680416
2016-02-02;SAN CARLOS;ISGG;TX5;3;122357.23;416.0;416.0;HIDRAULICA;391.61;391.61;427.15102706304356
2016-02-02;SAN CARLOS;ISGG;TX5;4;380720.34;416.0;416.0;HIDRAULICA;391.61;391.61;427.19425121225345
2016-02-02;SAN CARLOS;ISGG;TX5;5;1161304.75;416.0;416.0;HIDRAULICA;391.61;391.61;431.09141868686265
2016-02-02;SAN CARLOS;ISGG;TX5;6;1240000.0;416.0;416.0;HIDRAULICA;391.61;391.61;427.94168842112583
2016-02-02;GUATRON;EPMG;TX5;7;512000.0;425.0;425.0;HIDRAULICA;391.61;391.61;434.9021494133032
2016-02-02;PORCE III;EPMG;TX5;8;299402.27;480.0;480.0;HIDRAULICA;475.95;475.95;494.3461012102995
2016-02-02;CHIVOR;CHVG;TX5;9;276003.81;481.12;481.12;HIDRAULICA;475.95;475.95;497.2792938424193
2016-02-02;CHIVOR;CHVG;TX5;10;597557.8;481.12;481.12;HIDRAULICA;475.95;475.95;495.08488679713247
2016-02-02;CHIVOR;CHVG;TX5;11;868261.88;481.12;481.12;HIDRAULICA;475.95;475.95;498.31160343305123
2016-02-02;CHIVOR;CHVG;TX5;12;447193.54;481.12;481.12;HIDRAULICA;475.95;475.95;493.1585913356473
2016-02-02;CHIVOR;CHVG;TX5;13;482757.16;481.12;481.12;HIDRAULICA;475.95;475.95;490.82994368201145
2016-02-02;CHIVOR;CHVG;TX5;14;864990.94;481.12;481.12;HIDRAULICA;475.95;475.95;497.26469869448886
2016-02-02;CHIVOR;CHVG;TX5;15;875000.0;481.12;481.12;HIDRAULICA;475.95;475.95;491.30592359502924
2016-02-02;CHIVOR;CHVG;TX5;16;683285.8;481.12;481.12;HIDRAULICA;475.95;475.95;494.491903333918
2016-02-02;CHIVOR;CHVG;TX5;17;273828.92;481.12;481.12;HIDRAULICA;475.95;475.95;499.2681155562879
2016-02-02;CHIVOR;CHVG;TX5;18;326559.08;481.12;481.12;HIDRAULICA;475.95;475.95;491.8104101165923
2016-02-02;CHIVOR;CHVG;TX5;19;768299.86;481.12;481.12;HIDRAULICA;475.95;475.95;496.13271476357505
2016-02-02;CHIVOR;CHVG;TX5;20;528065.29;481.12;481.12;HIDRAULICA;475.95;475.95;496.1372647714675
2016-02-02;PORCE III;EPMG;TX5;21;700000.0;480.0;480.0;HIDRAULICA;475.95;475.95;492.109552108314
2016-02-02;LA TASAJERA;EPMG;TX5;22;293328.51;450.0;450.0;HIDRAULICA;391.61;391.61;465.82050787239837
2016-02-02;SAN CARLOS;ISGG;TX5;23;1240000.0;416.0;416.0;HIDRAULICA;391.61;391.61;425.38209334236325
2016-02-03;GUATAPE;EPMG;TX5;0;420000.0;400.0;400.0;HIDRAULICA;395.62;395.62;415.7859084110585
2016-02-03;GUATAPE;EPMG;TX5;1;306543.89;400.0;400.0;HIDRAULICA;395.62;395.62;410.84632317859865
2016-02-03;FLORES 1;TMFG;TX5;2;150000.0;380.0;380.0;AUTOG;366.13;380.0;391.5542530078963
2016-02-03;FLORES 1;TMFG;TX5;3;150000.0;380.0;380.0;AUTOG;366.13;380.0;393.9004584575693
2016-02-03;MERILECTRICA 1;CIVG;TX5;4;165000.0;395.62;395.62;TERMICA;366.13;395.62;408.61551175192807
2016-02-03;PORCE II;EPMG;TX5;5;405000.0;460.0;460.0;HIDRAULICA;366.13;395.62;477.1721811470138
2016-02-03;BETANIA;ENDG;TX5;6;330000.0;465.0;465.0;HIDRAULICA;366.13;395.62;474.843697820764
2016-02-03;PAGUA;ENDG;TX5;7;463620.07;470.0;470.0;HIDRAULICA;366.13;395.62;482.4743268600383
2016-02-03;SAN CARLOS;ISGG;TX5;8;496427.92;475.0;475.0;HIDRAULICA;366.13;395.62;485.1253261205514
2016-02-03;SAN CARLOS;ISGG;TX5;9;836509.72;475.0;475.0;HIDRAULICA;366.13;395.62;493.490461394296
2016-02-03;SAN CARLOS;ISGG;TX5;10;1183370.71;475.0;475.0;HIDRAULICA;366.13;395.62;492.45369613973054
2016-02-03;SAN CARLOS;ISGG;TX5;11;1240000.0;475.0;475.0;HIDRAULICA;366.13;395.62;487.5470508507275
2016-02-03;SAN CARLOS;ISGG;TX5;12;1070814.76;475.0;475.0;HIDRAULICA;366.13;395.62;484.65149072540316
2016-02-03;SAN CARLOS;ISGG;TX5;13;1170844.06;475.0;475.0;HIDRAULICA;366.13;395.62;492.6823442761302
2016-02-03;SAN CARLOS;ISGG;TX5;14;1240000.0;475.0;475.0;HIDRAULICA;366.13;395.62;487.10131395225113
2016-02-03;SAN CARLOS;ISGG;TX5;15;1240000.0;475.0;475.0;HIDRAULICA;366.13;395.62;490.83415464938383
2016-02-03;SAN CARLOS;ISGG;TX5;16;1210792.9;475.0;475.0;HIDRAULICA;366.13;395.62;493.7771068670214
2016-02-03;SAN CARLOS;ISGG;TX5;17;569277.54;475.0;475.0;HIDRAULICA;366.13;395.62;484.9182681808445
2016-02-03;SAN CARLOS;ISGG;TX5;18;937831.1;475.0;475.0;HIDRAULICA;366.13;395.62;488.4323413129749
2016-02-03;SAN CARLOS;ISGG;TX5;19;1240000.0;475.0;475.0;HIDRAULICA;366.13;395.62;490.11443497571537
2016-02-03;SAN CARLOS;ISGG;TX5;20;988665.95;475.0;475.0;HIDRAULICA;366.13;395.62;488.22899213113584
2016-02-03;SAN CARLOS;ISGG;TX5;21;765459.92;475.0;475.0;HIDRAULICA;366.13;395.62;490.5019337723482
2016-02-03;PAGUA;ENDG;TX5;22;535347.06;470.0;470.0;HIDRAULICA;366.13;395.62;488.0444600734186
2016-02-03;PORCE II;EPMG;TX5;23;389250.0;460.0;460.0;HIDRAULICA;366.13;395.62;470.0270660130958
2016-02-04;PORCE III;EPMG;TX5;0;694756.86;440.0;440.0;HIDRAULICA;439.08;439.08;455.84404009946473
2016-02-04;PORCE III;EPMG;TX5;1;313612.51;440.0;440.0;HIDRAULICA;439.08;439.08;454.42655444588047
2016-02-04;CARTAGENA 1;ENDG;TX5;2;51000.0;434.49;434.49;TERMICA;366.5;434.49;447.672512234785
2016-02-04;GUATAPE;EPMG;TX5;3;420000.0;430.0;430.0;HIDRAULICA;366.5;366.5;445.192821075448
2016-02-04;PORCE III;EPMG;TX5;4;323745.44;440.0;440.0;HIDRAULICA;439.08;439.08;454.92165126722495
2016-02-04;SAN CARLOS;ISGG;TX5;5;316576.03;459.0;459.0;HIDRAULICA;441.31;441.31;475.4874903333721
2016-02-04;SAN CARLOS;ISGG;TX5;6;658794.66;459.0;459.0;HIDRAULICA;441.31;441.31;469.1366332257121
2016-02-04;SAN CARLOS;ISGG;TX5;7;1083393.84;459.0;459.0;HIDRAULICA;441.31;441.31;470.88454136565525
2016-02-04;SAN CARLOS;ISGG;TX5;8;1112262.28;459.0;459.0;HIDRAULICA;441.31;441.31;473.5160550698075
2016-02-04;SAN CARLOS;ISGG;TX5;9;1240000.0;459.0;459.0;HIDRAULICA;441.31;441.31;475.4512611074182
2016-02-04;PAGUA;ENDG;TX5;10;400000.0;478.0;478.0;HIDRAULICA;441.31;441.31;493.6495486506115
2016-02-04;CHIVOR;CHVG;TX5;11;386930.47;478.69;478.69;HIDRAULICA;441.31;441.31;496.2851303004398
2016-02-04;PAGUA;ENDG;TX5;12;400000.0;478.0;478.0;HIDRAULICA;441.31;441.31;491.69297583629196
2016-02-04;PAGUA;ENDG;TX5;13;400000.0;478.0;478.0;HIDRAULICA;441.31;441.31;490.35675220679195
2016-02-04;CHIVOR;CHVG;TX5;14;368956.67;478.69;478.69;HIDRAULICA;441.31;441.31;489.8754005536019
2016-02-04;CHIVOR;CHVG;TX5;15;365983.36;478.69;478.69;HIDRAULICA;441.31;441.31;488.7954618346015
2016-02-04;PAGUA;ENDG;TX5;16;400000.0;478.0;478.0;HIDRAULICA;441.31;441.31;496.2427861038268
2016-02-04;CHIVOR;CHVG;TX5;17;433103.72;478.69;478.69;HIDRAULICA;441.31;441.31;497.7610791065241
2016-02-04;CHIVOR;CHVG;TX5;18;849708.44;478.69;478.69;HIDRAULICA;441.31;441.31;490.08257495110604
2016-02-04;CHIVOR;CHVG;TX5;19;843521.31;478.69;478.69;HIDRAULICA;441.31;441.31;491.9075028899849
2016-02-04;CHIVOR;CHVG;TX5;20;600726.95;478.69;478.69;HIDRAULICA;441.31;441.31;491.35791449054284
2016-02-04;CHIVOR;CHVG;TX5;21;534239.71;478.69;478.69;HIDRAULICA;441.31;441.31;493.32346528020815
2016-02-04;SAN CARLOS;ISGG;TX5;22;1240000.0;459.0;459.0;HIDRAULICA;441.31;441.31;475.2646289570016
2016-02-04;SAN CARLOS;ISGG;TX5;23;424470.53;459.0;459.0;HIDRAULICA;441.31;441.31;473.1660082485027
2016-02-05;PORCE II;EPMG;TX5;0;304725.82;450.0;450.0;HIDRAULICA;441.31;441.31;460.5038606827993
2016-02-05;GUATAPE;EPMG;TX5;1;291886.33;430.0;430.0;HIDRAULICA;364.94;364.94;440.74738318547475
2016-02-05;PLAYAS;EPMG;TX5;2;139973.96;400.0;400.0;HIDRAULICA;364.94;364.94;410.1768720026031
2016-02-05;PLAYAS;EPMG;TX5;3;74384.5;400.0;400.0;HIDRAULICA;364.94;364.94;409.853189851652
2016-02-05;GUATAPE;EPMG;TX5;4;29603.09;430.0;430.0;HIDRAULICA;364.94;364.94;441.4607487575334
2016-02-05;CHIVOR;CHVG;TX5;5;20332.75;484.76;484.76;HIDRAULICA;441.31;441.31;498.9357102568801
2016-02-05;PORCE III;EPMG;TX5;6;173903.78;460.0;460.0;HIDRAULICA;441.31;441.31;475.6186870736336
2016-02-05;PORCE III;EPMG;TX5;7;445272.72;460.0;460.0;HIDRAULICA;441.31;441.31;471.7180981525112
2016-02-05;CHIVOR;CHVG;TX5;8;174097.27;484.76;484.76;HIDRAULICA;441.31;441.31;495.48236600937344
2016-02-05;CHIVOR;CHVG;TX5;9;375765.89;484.76;484.76;HIDRAULICA;441.31;441.31;498.8244280404243
2016-02-05;CHIVOR;CHVG;TX5;10;704175.34;484.76;484.76;HIDRAULICA;441.31;441.31;503.42388825495124
2016-02-05;ALBAN;EPSG;TX5;11;75997.57;489.0;489.0;AUTOG;441.31;489.0;503.62251312859155
2016-02-05;CHIVOR;CHVG;TX5;12;786891.37;484.76;484.76;HIDRAULICA;441.31;441.31;502.75161493215955
2016-02-05;ALBAN;EPSG;TX5;13;70888.41;489.0;489.0;AUTOG;441.31;489.0;501.1886395722756
2016-02-05;ALBAN;EPSG;TX5;14;74700.36;489.0;489.0;AUTOG;441.31;489.0;500.51747874350366
2016-02-05;CHIVOR;CHVG;TX5;15;869533.36;484.76;484.76;HIDRAULICA;441.31;441.31;496.6825242901105
2016-02-05;CHIVOR;CHVG;TX5;16;290563.47;484.76;484.76;HIDRAULICA;441.31;441.31;502.0013409428866
2016-02-05;PORCE III;EPMG;TX5;17;671221.17;460.0;460.0;HIDRAULICA;441.31;441.31;470.63025380839696
2016-02-05;CHIVOR;CHVG;TX5;18;473402.08;484.76;484.76;HIDRAULICA;441.31;441.31;503.56553961871253
2016-02-05;CHIVOR;CHVG;TX5;19;799250.47;484.76;484.76;HIDRAULICA;441.31;441.31;502.91143208384955
2016-02-05;CHIVOR;CHVG;TX5;20;772749.9;484.76;484.76;HIDRAULICA;441.31;441.31;498.77787559263226
2016-02-05;CHIVOR;CHVG;TX5;21;337963.76;484.76;484.76;HIDRAULICA;441.31;441.31;501.7765556536714
2016-02-05;PORCE III;EPMG;TX5;22;343580.31;460.0;460.0;HIDRAULICA;441.31;441.31;476.0367817356644
2016-02-05;CARTAGENA 2;ENDG;TX5;23;44854.72;439.08;439.08;TERMICA;434.49;439.08;456.0958361548554
2016-02-06;GUATRON;EPMG;TX5;0;70395.97;450.0;450.0;HIDRAULICA;441.31;441.31;459.9143707709673
2016-02-06;GUATAPE;EPMG;TX5;1;226076.83;430.0;430.0;HIDRAULICA;363.32;363.32;440.01299813656334
2016-02-06;GUATAPE;EPMG;TX5;2;104099.02;430.0;430.0;HIDRAULICA;363.32;363.32;439.5489527293836
2016-02-06;GUATAPE;EPMG;TX5;3;42531.42;430.0;430.0;HIDRAULICA;363.32;363.32;445.65900352048357
2016-02-06;GUATAPE;EPMG;TX5;4;344241.7;430.0;430.0;HIDRAULICA;363.32;363.32;443.0752752750881
2016-02-06;GUATRON;EPMG;TX5;5;65177.74;450.0;450.0;HIDRAULICA;441.31;441.31;464.01809333860575
2016-02-06;GUATRON;EPMG;TX5;6;178806.07;450.0;450.0;HIDRAULICA;441.31;441.31;459.13746480704077
2016-02-06;LA TASAJERA;EPMG;TX5;7;57660.85;470.0;470.0;HIDRAULICA;441.31;441.31;486.3287927326106
2016-02-06;PAGUA;ENDG;TX5;8;321527.24;480.0;480.0;HIDRAULICA;441.31;441.31;493.462999841178
2016-02-06;SAN CARLOS;ISGG;TX5;9;244681.24;487.0;487.0;HIDRAULICA;441.31;441.31;505.2233670682106
2016-02-06;SAN CARLOS;ISGG;TX5;10;546406.34;487.0;487.0;HIDRAULICA;441.31;441.31;500.93351903356915
2016-02-06;SAN CARLOS;ISGG;TX5;11;717062.94;487.0;487.0;HIDRAULICA;441.31;441.31;498.2276083784803
2016-02-06;SAN CARLOS;ISGG;TX5;12;624397.02;487.0;487.0;HIDRAULICA;441.31;441.31;504.80768821206493
2016-02-06;SAN CARLOS;ISGG;TX5;13;469336.41;487.0;487.0;HIDRAULICA;441.31;441.31;497.3724568300076
2016-02-06;SAN CARLOS;ISGG;TX5;14;296368.76;487.0;487.0;HIDRAULICA;441.31;441.31;506.47090804337165
2016-02-06;SAN CARLOS;ISGG;TX5;15;181623.12;487.0;487.0;HIDRAULICA;441.31;441.31;499.30107255811896
2016-02-06;SAN CARLOS;ISGG;TX5;16;84392.83;487.0;487.0;HIDRAULICA;441.31;441.31;499.3788909095723
2016-02-06;PAGUA;ENDG;TX5;17;581215.0;480.0;480.0;HIDRAULICA;441.31;441.31;491.5522657579786
2016-02-06;SAN CARLOS;ISGG;TX5;18;742112.02;487.0;487.0;HIDRAULICA;441.31;441.31;502.83275618585066
2016-02-06;SAN CARLOS;ISGG;TX5;19;874042.42;487.0;487.0;HIDRAULICA;441.31;441.31;503.7346456567636
2016-02-06;SAN CARLOS;ISGG;TX5;20;657532.02;487.0;487.0;HIDRAULICA;441.31;441.31;500.8855189583875
2016-02-06;CHIVOR;CHVG;TX5;21;170268.42;565.15;565.15;HIDRAULICA;441.31;441.31;584.7276068987918
2016-02-06;SAN CARLOS;ISGG;TX5;22;1083748.73;487.0;487.0;HIDRAULICA;441.31;441.31;502.45768175350474
2016-02-06;SAN CARLOS;ISGG;TX5;23;465404.25;487.0;487.0;HIDRAULICA;441.31;441.31;499.6278446311172
2016-02-07;GUATRON;EPMG;TX5;0;435289.73;450.0;450.0;HIDRAULICA;441.31;441.31;460.3685004225556
2016-02-07;GUATRON;EPMG;TX5;1;42971.62;450.0;450.0;HIDRAULICA;441.31;441.31;465.23128361060685
2016-02-07;LA TASAJERA;EPMG;TX5;2;232835.86;440.0;440.0;HIDRAULICA;439.08;439.08;454.4232584564704
2016-02-07;LA TASAJERA;EPMG;TX5;3;96043.93;440.0;440.0;HIDRAULICA;439.08;439.08;452.7052735986763
2016-02-07;LA TASAJERA;EPMG;TX5;4;41314.59;440.0;440.0;HIDRAULICA;439.08;439.08;449.6965390052348
2016-02-07;LA TASAJERA;EPMG;TX5;5;55387.69;440.0;440.0;HIDRAULICA;439.08;439.08;449.5403662105985
2016-02-07;GUATAPE;EPMG;TX5;6;278208.78;430.0;430.0;HIDRAULICA;365.25;365.25;441.3438386544271
2016-02-07;LA TASAJERA;EPMG;TX5;7;73912.28;440.0;440.0;HIDRAULICA;439.08;439.08;453.44579516172024
2016-02-07;GUATRON;EPMG;TX5;8;198059.39;450.0;450.0;HIDRAULICA;441.31;441.31;466.1371541489631
2016-02-07;GUATRON;EPMG;TX5;9;450234.31;450.0;450.0;HIDRAULICA;441.31;441.31;464.63017250063507
2016-02-07;GUATRON;EPMG;TX5;10;512000.0;450.0;450.0;HIDRAULICA;441.31;441.31;465.33901507135795
2016-02-07;GUATRON;EPMG;TX5;11;512000.0;450.0;450.0;HIDRAULICA;441.31;441.31;467.4698456807306
2016-02-07;GUATRON;EPMG;TX5;12;512000.0;450.0;450.0;HIDRAULICA;441.31;441.31;465.920253562239
2016-02-07;GUATRON;EPMG;TX5;13;512000.0;450.0;450.0;HIDRAULICA;441.31;441.31;459.48584687926143
2016-02-07;GUATRON;EPMG;TX5;14;512000.0;450.0;450.0;HIDRAULICA;441.31;441.31;459.7527943307512
2016-02-07;GUATRON;EPMG;TX5;15;512000.0;450.0;450.0;HIDRAULICA;441.31;441.31;464.4948990470715
