Fecha;Código Agente;Precio de Oferta Ideal $/kWh;Precio de Oferta de Despacho $/kWh;Precio de Oferta Declarado $/kWh;Recurso
24/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
24/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
24/02/2024;EMUG;740.1761599;740;740;URRA
24/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
24/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
24/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
24/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
25/02/2024;EPSG;615.1761599;615;615;ALTO ANCHICAYA
25/02/2024;ISGG;225.1601599;224.984;224.984;AMOYA LA ESPERANZA
25/02/2024;TBSG;983.1501599;982.974;982.974;BARRANQUILLA 3
25/02/2024;TBSG;968.6231599;968.447;968.447;BARRANQUILLA 4
25/02/2024;ENDG;550.1761599;550;550;BETANIA
25/02/2024;EPSG;550.1761599;550.00001;550;CALIMA
25/02/2024;HDPG;81.17615988;81;81;CARLOS LLERAS
25/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
25/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
25/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
25/02/2024;CHVG;605.1761599;605;605;CHIVOR
25/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
25/02/2024;ENDG;93.17615988;93;93;DARIO VALENCIA SAMPER
25/02/2024;ENDG;560.1761599;560;560;EL QUIMBO
25/02/2024;HDPG;81.17615988;81.00001;81;ESCUELA DE MINAS
25/02/2024;EPMG;92.81615988;92.64;92.64;ESMERALDA
25/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
25/02/2024;TMFG;453.1761599;453;453;FLORES I CC
25/02/2024;GECG;232.8631599;232.687;232.687;GECELCA 3
25/02/2024;GECG;227.2401599;227.064;227.064;GECELCA 32
25/02/2024;GECG;472.8971599;472.721;472.721;GUAJIRA 1
25/02/2024;GECG;497.6011599;497.425;497.425;GUAJIRA 2
25/02/2024;EPMG;89.96615988;89.79001;89.79;GUATAPE
25/02/2024;EPMG;747.1761599;747;747;GUATRON
25/02/2024;ENDG;561.1761599;561;561;GUAVIO
25/02/2024;EPMG;89.96615988;89.79006;89.79;ITUANGO
25/02/2024;ISGG;89.96615988;89.79;89.79;JAGUAS
25/02/2024;EPMG;745.1761599;745;745;LA TASAJERA
25/02/2024;EPSG;968.5811599;968.405;968.405;MERILECTRICA 1
25/02/2024;ISGG;89.96615988;89.79005;89.79;MIEL I
25/02/2024;ENDG;555.1761599;555;555;PAGUA
25/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
25/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
25/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
25/02/2024;SOCG;291.7461599;291.57;291.57;PAIPA 4
25/02/2024;EPMG;735.1761599;735;735;PLAYAS
25/02/2024;EPMG;750.1761599;750;750;PORCE II
25/02/2024;EPMG;89.96615988;89.79004;89.79;PORCE III
25/02/2024;EPSG;545.1761599;545;545;PRADO
25/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
25/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
25/02/2024;ENDG;93.27615988;93.1;93.1;SALTO II
25/02/2024;EPSG;999.1761599;999;999;SALVAJINA
25/02/2024;ISGG;609.6761599;609.5;609.5;SAN CARLOS
25/02/2024;EPMG;92.81615988;92.64001;92.64;SAN FRANCISCO
25/02/2024;ISGG;89.96615988;89.79003;89.79;SAN MIGUEL
25/02/2024;ISGG;89.96615988;89.79002;89.79;SOGAMOSO
25/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
25/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
25/02/2024;TBSG;484.9591599;484.783;484.783;TEBSAB CC
25/02/2024;TCIG;528.6221599;528.446;528.446;TERMOCANDELARIA CC
25/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
25/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
25/02/2024;TEMG;1959.17116;1958.995;1958.995;TERMOEMCALI CC
25/02/2024;TMNG;920.1761599;920;920;TERMONORTE
25/02/2024;EPMG;1390.13816;1303.888;1303.888;TERMOSIERRA CC
25/02/2024;TMVG;1400.17616;800;800;TERMOVALLE CC
25/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
25/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL 2
25/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G3
25/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL G4
25/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
25/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
25/02/2024;EMUG;740.1761599;740;740;URRA
25/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
25/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
25/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
25/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
26/02/2024;EPSG;500.1761599;500.00001;500;ALTO ANCHICAYA
26/02/2024;ISGG;280.1761599;280;280;AMOYA LA ESPERANZA
26/02/2024;TBSG;989.1251599;988.949;988.949;BARRANQUILLA 3
26/02/2024;TBSG;974.5101599;974.334;974.334;BARRANQUILLA 4
26/02/2024;ENDG;558.1761599;558;558;BETANIA
26/02/2024;EPSG;570.1761599;570;570;CALIMA
26/02/2024;HDPG;81.17615988;81;81;CARLOS LLERAS
26/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
26/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
26/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
26/02/2024;CHVG;605.1761599;605;605;CHIVOR
26/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
26/02/2024;ENDG;93.17615988;93;93;DARIO VALENCIA SAMPER
26/02/2024;ENDG;548.1761599;530.6141599;548;EL QUIMBO
26/02/2024;HDPG;81.17615988;81.00001;81;ESCUELA DE MINAS
26/02/2024;EPMG;92.81615988;92.64001;92.64;ESMERALDA
26/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
26/02/2024;TMFG;453.1761599;453;453;FLORES I CC
26/02/2024;GECG;232.8631599;232.687;232.687;GECELCA 3
26/02/2024;GECG;227.2401599;227.064;227.064;GECELCA 32
26/02/2024;GECG;472.8971599;472.721;472.721;GUAJIRA 1
26/02/2024;GECG;497.6011599;497.425;497.425;GUAJIRA 2
26/02/2024;EPMG;89.96615988;89.79;89.79;GUATAPE
26/02/2024;EPMG;92.81815988;92.642;92.642;GUATRON
26/02/2024;ENDG;559.1761599;559;559;GUAVIO
26/02/2024;EPMG;89.96615988;89.79005;89.79;ITUANGO
26/02/2024;ISGG;89.96615988;89.79003;89.79;JAGUAS
26/02/2024;EPMG;89.96615988;89.79004;89.79;LA TASAJERA
26/02/2024;EPSG;462.3351599;462.159;462.159;MERILECTRICA 1
26/02/2024;ISGG;630.1761599;630;630;MIEL I
26/02/2024;ENDG;557.1761599;557;557;PAGUA
26/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
26/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
26/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
26/02/2024;SOCG;288.3131599;288.137;288.137;PAIPA 4
26/02/2024;EPMG;92.81715988;92.641;92.641;PLAYAS
26/02/2024;EPMG;750.1761599;750;750;PORCE II
26/02/2024;EPMG;740.1761599;740.00001;740;PORCE III
26/02/2024;EPSG;565.1761599;565;565;PRADO
26/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
26/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
26/02/2024;ENDG;93.27615988;93.1;93.1;SALTO II
26/02/2024;EPSG;999.1761599;999;999;SALVAJINA
26/02/2024;ISGG;600.6761599;600.5;600.5;SAN CARLOS
26/02/2024;EPMG;92.81615988;92.64;92.64;SAN FRANCISCO
26/02/2024;ISGG;89.96615988;89.79001;89.79;SAN MIGUEL
26/02/2024;ISGG;89.96615988;89.79002;89.79;SOGAMOSO
26/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
26/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
26/02/2024;TBSG;486.7451599;486.569;486.569;TEBSAB CC
26/02/2024;TCIG;530.6141599;530.438;530.438;TERMOCANDELARIA CC
26/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
26/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
26/02/2024;TEMG;1959.17116;1958.995;1958.995;TERMOEMCALI CC
26/02/2024;TMNG;920.1761599;920;920;TERMONORTE
26/02/2024;EPMG;2193.73216;1303.888;1303.888;TERMOSIERRA CC
26/02/2024;TMVG;1400.17616;800;800;TERMOVALLE CC
26/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
26/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL 2
26/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL G3
26/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G4
26/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
26/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
26/02/2024;EMUG;740.1761599;740;740;URRA
26/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
26/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
26/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
26/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
27/02/2024;EPSG;525.1761599;525;525;ALTO ANCHICAYA
27/02/2024;ISGG;228.3511599;228.175;228.175;AMOYA LA ESPERANZA
27/02/2024;TBSG;988.6911599;988.515;988.515;BARRANQUILLA 3
27/02/2024;TBSG;974.0831599;973.907;973.907;BARRANQUILLA 4
27/02/2024;ENDG;550.1761599;550;550;BETANIA
27/02/2024;EPSG;564.1761599;564;564;CALIMA
27/02/2024;HDPG;81.17615988;81.00001;81;CARLOS LLERAS
27/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
27/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
27/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
27/02/2024;CHVG;89.96615988;89.79004;89.79;CHIVOR
27/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
27/02/2024;ENDG;93.17615988;93;93;DARIO VALENCIA SAMPER
27/02/2024;ENDG;570.1761599;570;570;EL QUIMBO
27/02/2024;HDPG;81.17615988;81;81;ESCUELA DE MINAS
27/02/2024;EPMG;92.81615988;92.64001;92.64;ESMERALDA
27/02/2024;TMFG;425.1761599;425;425;FLORES 4 CC
27/02/2024;TMFG;453.1761599;453;453;FLORES I CC
27/02/2024;GECG;232.8631599;232.687;232.687;GECELCA 3
27/02/2024;GECG;227.2401599;227.064;227.064;GECELCA 32
27/02/2024;GECG;472.8971599;472.721;472.721;GUAJIRA 1
27/02/2024;GECG;497.6011599;497.425;497.425;GUAJIRA 2
27/02/2024;EPMG;89.96615988;89.79;89.79;GUATAPE
27/02/2024;EPMG;92.81815988;92.642;92.642;GUATRON
27/02/2024;ENDG;580.1761599;580;580;GUAVIO
27/02/2024;EPMG;89.96615988;89.79003;89.79;ITUANGO
27/02/2024;ISGG;548.6761599;548.5;548.5;JAGUAS
27/02/2024;EPMG;89.96615988;89.79002;89.79;LA TASAJERA
27/02/2024;EPSG;968.5811599;968.405;968.405;MERILECTRICA 1
27/02/2024;ISGG;547.1761599;547;547;MIEL I
27/02/2024;ENDG;551.1761599;551;551;PAGUA
27/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
27/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
27/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
27/02/2024;SOCG;288.3131599;288.137;288.137;PAIPA 4
27/02/2024;EPMG;92.81715988;92.641;92.641;PLAYAS
27/02/2024;EPMG;750.1761599;750;750;PORCE II
27/02/2024;EPMG;740.1761599;740;740;PORCE III
27/02/2024;EPSG;560.1761599;560;560;PRADO
27/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
27/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
27/02/2024;ENDG;93.27615988;93.1;93.1;SALTO II
27/02/2024;EPSG;999.1761599;999;999;SALVAJINA
27/02/2024;ISGG;89.96615988;89.79005;89.79;SAN CARLOS
27/02/2024;EPMG;92.81615988;92.64;92.64;SAN FRANCISCO
27/02/2024;ISGG;89.96615988;89.79001;89.79;SAN MIGUEL
27/02/2024;ISGG;608.1761599;608;608;SOGAMOSO
27/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
27/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
27/02/2024;TBSG;511.5461599;511.37;511.37;TEBSAB CC
27/02/2024;TCIG;499.6541599;499.478;499.478;TERMOCANDELARIA CC
27/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
27/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
27/02/2024;TEMG;1959.17117;1958.995;1958.995;TERMOEMCALI CC
27/02/2024;TMNG;920.1761599;920;920;TERMONORTE
27/02/2024;EPMG;2193.73216;1303.888;1303.888;TERMOSIERRA CC
27/02/2024;TMVG;1400.17616;800;800;TERMOVALLE CC
27/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
27/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL 2
27/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G3
27/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL G4
27/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
27/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
27/02/2024;EMUG;740.1761599;740.00001;740;URRA
27/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
27/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
27/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
27/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
28/02/2024;EPSG;590.1761599;590;590;ALTO ANCHICAYA
28/02/2024;ISGG;93.50915988;93.333;93.333;AMOYA LA ESPERANZA
28/02/2024;TBSG;901.6531599;901.477;901.477;BARRANQUILLA 3
28/02/2024;TBSG;888.3301599;888.154;888.154;BARRANQUILLA 4
28/02/2024;ENDG;551.1761599;551;551;BETANIA
28/02/2024;EPSG;520.1761599;520;520;CALIMA
28/02/2024;HDPG;81.17615988;81;81;CARLOS LLERAS
28/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
28/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
28/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
28/02/2024;CHVG;89.96615988;89.79004;89.79;CHIVOR
28/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
28/02/2024;ENDG;93.17615988;93;93;DARIO VALENCIA SAMPER
28/02/2024;ENDG;550.1761599;550;550;EL QUIMBO
28/02/2024;HDPG;81.17615988;81.00001;81;ESCUELA DE MINAS
28/02/2024;EPMG;92.81615988;92.64001;92.64;ESMERALDA
28/02/2024;TMFG;410.1761599;410;410;FLORES 4 CC
28/02/2024;TMFG;440.1761599;440;440;FLORES I CC
28/02/2024;GECG;229.6761599;229.5;229.5;GECELCA 3
28/02/2024;GECG;223.9491599;223.773;223.773;GECELCA 32
28/02/2024;GECG;473.5061599;473.33;473.33;GUAJIRA 1
28/02/2024;GECG;476.7341599;476.558;476.558;GUAJIRA 2
28/02/2024;EPMG;89.96615988;89.79003;89.79;GUATAPE
28/02/2024;EPMG;92.81715988;92.641;92.641;GUATRON
28/02/2024;ENDG;560.1761599;560;560;GUAVIO
28/02/2024;EPMG;89.96615988;89.79006;89.79;ITUANGO
28/02/2024;ISGG;495.1761599;495;495;JAGUAS
28/02/2024;EPMG;89.96615988;89.79005;89.79;LA TASAJERA
28/02/2024;EPSG;968.5811599;968.40501;968.405;MERILECTRICA 1
28/02/2024;ISGG;547.1761599;547;547;MIEL I
28/02/2024;ENDG;89.96615988;89.79;89.79;PAGUA
28/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
28/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
28/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
28/02/2024;SOCG;288.3131599;288.137;288.137;PAIPA 4
28/02/2024;EPMG;92.81815988;92.642;92.642;PLAYAS
28/02/2024;EPMG;750.1761599;750;750;PORCE II
28/02/2024;EPMG;755.1761599;755;755;PORCE III
28/02/2024;EPSG;515.1761599;515;515;PRADO
28/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
28/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
28/02/2024;ENDG;93.27615988;93.1;93.1;SALTO II
28/02/2024;EPSG;999.1761599;999;999;SALVAJINA
28/02/2024;ISGG;89.96615988;89.79002;89.79;SAN CARLOS
28/02/2024;EPMG;92.81615988;92.64;92.64;SAN FRANCISCO
28/02/2024;ISGG;89.96615988;89.79001;89.79;SAN MIGUEL
28/02/2024;ISGG;608.1761599;608;608;SOGAMOSO
28/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
28/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
28/02/2024;TBSG;511.2891599;511.113;511.113;TEBSAB CC
28/02/2024;TCIG;500.1151599;499.939;499.939;TERMOCANDELARIA CC
28/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
28/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
28/02/2024;TEMG;1959.17116;1958.995;1958.995;TERMOEMCALI CC
28/02/2024;TMNG;920.1761599;920;920;TERMONORTE
28/02/2024;EPMG;2193.73217;1303.888;1303.888;TERMOSIERRA CC
28/02/2024;TMVG;925.1761599;800;800;TERMOVALLE CC
28/02/2024;TYPG;500.1761599;500;500;TERMOYOPAL 1
28/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL 2
28/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G3
28/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL G4
28/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
28/02/2024;EPSG;968.5811599;968.405;968.405;TESORITO
28/02/2024;EMUG;740.1761599;740;740;URRA
28/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
28/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
28/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
28/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
29/02/2024;EPSG;500.1761599;500;500;ALTO ANCHICAYA
29/02/2024;ISGG;195.1761599;195;195;AMOYA LA ESPERANZA
29/02/2024;TBSG;903.9941599;903.818;903.818;BARRANQUILLA 3
29/02/2024;TBSG;890.6371599;890.461;890.461;BARRANQUILLA 4
29/02/2024;ENDG;521.1761599;521;521;BETANIA
29/02/2024;EPSG;515.1761599;515;515;CALIMA
29/02/2024;HDPG;81.17615988;81;81;CARLOS LLERAS
29/02/2024;NTCG;1322.29216;1322.116;1322.116;CARTAGENA 1
29/02/2024;NTCG;1387.10016;1386.924;1386.924;CARTAGENA 2
29/02/2024;NTCG;1463.52816;1463.352;1463.352;CARTAGENA 3
29/02/2024;CHVG;89.96615988;89.79001;89.79;CHIVOR
29/02/2024;EPSG;97.96615988;97.79;97.79;CUCUANA
29/02/2024;ENDG;93.17615988;93;93;DARIO VALENCIA SAMPER
29/02/2024;ENDG;520.1761599;520;520;EL QUIMBO
29/02/2024;HDPG;81.17615988;81.00001;81;ESCUELA DE MINAS
29/02/2024;EPMG;92.81615988;92.64;92.64;ESMERALDA
29/02/2024;TMFG;410.1761599;410;410;FLORES 4 CC
29/02/2024;TMFG;440.1761599;440;440;FLORES I CC
29/02/2024;GECG;229.6761599;229.5;229.5;GECELCA 3
29/02/2024;GECG;223.9491599;223.773;223.773;GECELCA 32
29/02/2024;GECG;655.5881599;655.412;655.412;GUAJIRA 1
29/02/2024;GECG;476.7341599;476.558;476.558;GUAJIRA 2
29/02/2024;EPMG;89.96615988;89.79003;89.79;GUATAPE
29/02/2024;EPMG;756.1761599;756;756;GUATRON
29/02/2024;ENDG;495.1761599;495;495;GUAVIO
29/02/2024;EPMG;89.96615988;89.79006;89.79;ITUANGO
29/02/2024;ISGG;555.1761599;555;555;JAGUAS
29/02/2024;EPMG;89.96615988;89.79;89.79;LA TASAJERA
29/02/2024;EPSG;968.5811599;968.405;968.405;MERILECTRICA 1
29/02/2024;ISGG;89.96615988;89.79007;89.79;MIEL I
29/02/2024;ENDG;89.96515988;89.789;89.789;PAGUA
29/02/2024;HIMG;394.2361599;394.06;394.06;PAIPA 1
29/02/2024;HIMG;357.6631599;357.487;357.487;PAIPA 2
29/02/2024;HIMG;374.8141599;374.638;374.638;PAIPA 3
29/02/2024;SOCG;288.3131599;288.137;288.137;PAIPA 4
29/02/2024;EPMG;92.81815988;92.642;92.642;PLAYAS
29/02/2024;EPMG;89.96615988;89.79004;89.79;PORCE II
29/02/2024;EPMG;755.1761599;755;755;PORCE III
29/02/2024;EPSG;510.1761599;510;510;PRADO
29/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 1
29/02/2024;PRIG;450.1441599;449.968;449.968;PROELECTRICA 2
29/02/2024;ENDG;93.27615988;93.1;93.1;SALTO II
29/02/2024;EPSG;999.1761599;999;999;SALVAJINA
29/02/2024;ISGG;505.1761599;505;505;SAN CARLOS
29/02/2024;EPMG;92.81615988;92.64001;92.64;SAN FRANCISCO
29/02/2024;ISGG;89.96615988;89.79002;89.79;SAN MIGUEL
29/02/2024;ISGG;89.96615988;89.79005;89.79;SOGAMOSO
29/02/2024;TRMG;120.1561599;119.98;119.98;TASAJERO 1
29/02/2024;TERG;120.4561599;120.28;120.28;TASAJERO 2
29/02/2024;TBSG;482.2021599;482.026;482.026;TEBSAB CC
29/02/2024;TCIG;474.8881599;474.712;474.712;TERMOCANDELARIA CC
29/02/2024;TCNG;1934.60816;1934.432;1934.432;TERMOCENTRO CC
29/02/2024;EPMG;2730.60316;2730.427;2730.427;TERMODORADA 1
29/02/2024;TEMG;1959.17117;1958.995;1958.995;TERMOEMCALI CC
29/02/2024;TMNG;920.1761599;920;920;TERMONORTE
29/02/2024;EPMG;2193.73216;1303.888;1303.888;TERMOSIERRA CC
29/02/2024;TMVG;925.1761599;800;800;TERMOVALLE CC
29/02/2024;TYPG;500.1761599;500.00001;500;TERMOYOPAL 1
29/02/2024;TYPG;87.17615988;87.00001;87;TERMOYOPAL 2
29/02/2024;TYPG;87.17615988;87;87;TERMOYOPAL G3
29/02/2024;TYPG;87.17615988;87.00002;87;TERMOYOPAL G4
29/02/2024;TYPG;100.1761599;100;100;TERMOYOPAL G5
29/02/2024;EPSG;231.2571599;231.081;231.081;TESORITO
29/02/2024;EMUG;740.1761599;740;740;URRA
29/02/2024;ENDG;405.1761599;405;405;ZIPAEMG 2
29/02/2024;ENDG;371.1761599;371;371;ZIPAEMG 3
29/02/2024;ENDG;390.1761599;390;390;ZIPAEMG 4
29/02/2024;ENDG;360.1761599;360;360;ZIPAEMG 5
